display_name,brand,model,reference_number,reference_key,search_text,market_price_usd,market_price_source,market_price_updated_at,shop_sources,source_count,data_quality,notes,updated_at
Rolex Daytona 116520,Rolex,Daytona,116520,116520,ROLEX DAYTONA 116520 116520 ROLEX DAYTONA 116520 AUTOMATIC STEEL 40 MM FAIR,27872,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,736,high,Manual verified example,2026-09-04
Audemars Piguet Royal Oak Concept 26580IO.OO.D010CA.01,Audemars Piguet,Royal Oak Concept,26580IO.OO.D010CA.01,26580IOOOD010CA01,AUDEMARS PIGUET ROYAL OAK CONCEPT 26580IO OO D010CA 01 26580IOOOD010CA01 AUDEMARS PIGUET ROYAL OAK CONCEPT 26580IO OO D010CA 01 TITANIUM 44 MM,185000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Day-Date 25572ST.OO.0789ST.01,Audemars Piguet,Royal Oak Day-Date,25572ST.OO.0789ST.01,25572STOO0789ST01,AUDEMARS PIGUET ROYAL OAK DAY DATE 25572ST OO 0789ST 01 25572STOO0789ST01 AUDEMARS PIGUET ROYAL OAK DAY DATE 25572ST OO 0789ST 01 36 MM,36726,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Day-Date 26330OR.OO.D088CR.01,Audemars Piguet,Royal Oak Day-Date,26330OR.OO.D088CR.01,26330OROOD088CR01,AUDEMARS PIGUET ROYAL OAK DAY DATE 26330OR OO D088CR 01 26330OROOD088CR01 AUDEMARS PIGUET ROYAL OAK DAY DATE 26330OR OO D088CR 01 39 MM,52552,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Day-Date 26330ST.OO.1220ST.01,Audemars Piguet,Royal Oak Day-Date,26330ST.OO.1220ST.01,26330STOO1220ST01,AUDEMARS PIGUET ROYAL OAK DAY DATE 26330ST OO 1220ST 01 26330STOO1220ST01 AUDEMARS PIGUET ROYAL OAK DAY DATE 26330ST OO 1220ST 01 39 MM,64693,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Double Balance Wheel Openworked 15412BC.YG.1224BC.03,Audemars Piguet,Royal Oak Double Balance Wheel Openworked,15412BC.YG.1224BC.03,15412BCYG1224BC03,AUDEMARS PIGUET ROYAL OAK DOUBLE BALANCE WHEEL OPENWORKED 15412BC YG 1224BC 03 15412BCYG1224BC03 AUDEMARS PIGUET ROYAL OAK DOUBLE BALANCE WHEEL OPENWORKED 15412BC YG 1224BC 03 41 MM,625000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Lady 6007BA,Audemars Piguet,Royal Oak Lady,6007BA,6007BA,AUDEMARS PIGUET ROYAL OAK LADY 6007BA 6007BA AUDEMARS PIGUET ROYAL OAK LADY 6007BA 26 MM,14690,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Lady 66270SA,Audemars Piguet,Royal Oak Lady,66270SA,66270SA,AUDEMARS PIGUET ROYAL OAK LADY 66270SA 66270SA AUDEMARS PIGUET ROYAL OAK LADY 66270SA 25 MM,8499,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore 26237ST.OO.1000ST.01,Audemars Piguet,Royal Oak Offshore,26237ST.OO.1000ST.01,26237STOO1000ST01,AUDEMARS PIGUET ROYAL OAK OFFSHORE 26237ST OO 1000ST 01 26237STOO1000ST01 AUDEMARS PIGUET ROYAL OAK OFFSHORE 26237ST OO 1000ST 01 42 MM,40158,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Chronograph 25721ST.OO.1000ST.07.A,Audemars Piguet,Royal Oak Offshore Chronograph,25721ST.OO.1000ST.07.A,25721STOO1000ST07A,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 25721ST OO 1000ST 07 A 25721STOO1000ST07A AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 25721ST OO 1000ST 07 A 42 MM,25950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Chronograph 25863TI.OO.A001CU.01,Audemars Piguet,Royal Oak Offshore Chronograph,25863TI.OO.A001CU.01,25863TIOOA001CU01,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 25863TI OO A001CU 01 25863TIOOA001CU01 AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 25863TI OO A001CU 01 48 MM,27500,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Chronograph 26133ST.OO.A101CR.01,Audemars Piguet,Royal Oak Offshore Chronograph,26133ST.OO.A101CR.01,26133STOOA101CR01,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26133ST OO A101CR 01 26133STOOA101CR01 AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26133ST OO A101CR 01 STEEL 48 X 61 MM,28692,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Chronograph 26165IO.OO.A002CA.01,Audemars Piguet,Royal Oak Offshore Chronograph,26165IO.OO.A002CA.01,26165IOOOA002CA01,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26165IO OO A002CA 01 26165IOOOA002CA01 AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26165IO OO A002CA 01 42 MM,28400,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Chronograph 26405CG.OO.A004CA.01,Audemars Piguet,Royal Oak Offshore Chronograph,26405CG.OO.A004CA.01,26405CGOOA004CA01,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26405CG OO A004CA 01 26405CGOOA004CA01 AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 26405CG OO A004CA 01 44 MM,44888,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Offshore Diver 15701ST.OO.D002CA.03,Audemars Piguet,Royal Oak Offshore Diver,15701ST.OO.D002CA.03,15701STOOD002CA03,AUDEMARS PIGUET ROYAL OAK OFFSHORE DIVER 15701ST OO D002CA 03 15701STOOD002CA03 AUDEMARS PIGUET ROYAL OAK OFFSHORE DIVER 15701ST OO D002CA 03 42 MM,26500,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Perpetual Calendar 25820ST.OO.0944ST.03,Audemars Piguet,Royal Oak Perpetual Calendar,25820ST.OO.0944ST.03,25820STOO0944ST03,AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 25820ST OO 0944ST 03 25820STOO0944ST03 AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 25820ST OO 0944ST 03 39 MM,135428,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Perpetual Calendar 25829ST.OO.0944ST.01,Audemars Piguet,Royal Oak Perpetual Calendar,25829ST.OO.0944ST.01,25829STOO0944ST01,AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 25829ST OO 0944ST 01 25829STOO0944ST01 AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 25829ST OO 0944ST 01 STEEL 39 MM,262435,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Perpetual Calendar 26574BA.OO.1220BA.01,Audemars Piguet,Royal Oak Perpetual Calendar,26574BA.OO.1220BA.01,26574BAOO1220BA01,AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 26574BA OO 1220BA 01 26574BAOO1220BA01 AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 26574BA OO 1220BA 01 41 MM,208888,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Perpetual Calendar 26579CS.OO.1225CS.01,Audemars Piguet,Royal Oak Perpetual Calendar,26579CS.OO.1225CS.01,26579CSOO1225CS01,AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 26579CS OO 1225CS 01 26579CSOO1225CS01 AUDEMARS PIGUET ROYAL OAK PERPETUAL CALENDAR 26579CS OO 1225CS 01 41 MM,635000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15400ST,Audemars Piguet,Royal Oak Selfwinding,15400ST,15400ST,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15400ST 15400ST AUDEMARS PIGUET ROYAL OAK SELFWINDING 15400ST STEEL,39999,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15403IP.OO.1220IP.01,Audemars Piguet,Royal Oak Selfwinding,15403IP.OO.1220IP.01,15403IPOO1220IP01,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15403IP OO 1220IP 01 15403IPOO1220IP01 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15403IP OO 1220IP 01 TITANIUM 41 MM,84950,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15510OR.OO.1320OR.03,Audemars Piguet,Royal Oak Selfwinding,15510OR.OO.1320OR.03,15510OROO1320OR03,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15510OR OO 1320OR 03 15510OROO1320OR03 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15510OR OO 1320OR 03 41 MM,119360,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15550ST.OO.1356ST.01,Audemars Piguet,Royal Oak Selfwinding,15550ST.OO.1356ST.01,15550STOO1356ST01,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15550ST OO 1356ST 01 15550STOO1356ST01 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15550ST OO 1356ST 01 37 MM,45264,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15551OR.ZZ.1356OR.02,Audemars Piguet,Royal Oak Selfwinding,15551OR.ZZ.1356OR.02,15551ORZZ1356OR02,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551OR ZZ 1356OR 02 15551ORZZ1356OR02 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551OR ZZ 1356OR 02 37 MM,87679,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15551OR.ZZ.1356OR.04,Audemars Piguet,Royal Oak Selfwinding,15551OR.ZZ.1356OR.04,15551ORZZ1356OR04,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551OR ZZ 1356OR 04 15551ORZZ1356OR04 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551OR ZZ 1356OR 04 37 MM,97783,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 15551ST.ZZ.1356ST.02,Audemars Piguet,Royal Oak Selfwinding,15551ST.ZZ.1356ST.02,15551STZZ1356ST02,AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551ST ZZ 1356ST 02 15551STZZ1356ST02 AUDEMARS PIGUET ROYAL OAK SELFWINDING 15551ST ZZ 1356ST 02 37 MM,63160,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 77351OR.ZZ.1261OR.01,Audemars Piguet,Royal Oak Selfwinding,77351OR.ZZ.1261OR.01,77351ORZZ1261OR01,AUDEMARS PIGUET ROYAL OAK SELFWINDING 77351OR ZZ 1261OR 01 77351ORZZ1261OR01 AUDEMARS PIGUET ROYAL OAK SELFWINDING 77351OR ZZ 1261OR 01 34 MM,73000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 77351ST.ZZ.1261ST.01,Audemars Piguet,Royal Oak Selfwinding,77351ST.ZZ.1261ST.01,77351STZZ1261ST01,AUDEMARS PIGUET ROYAL OAK SELFWINDING 77351ST ZZ 1261ST 01 77351STZZ1261ST01 AUDEMARS PIGUET ROYAL OAK SELFWINDING 77351ST ZZ 1261ST 01 34 MM,51651,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Selfwinding 77450ST.OO.1361ST.02,Audemars Piguet,Royal Oak Selfwinding,77450ST.OO.1361ST.02,77450STOO1361ST02,AUDEMARS PIGUET ROYAL OAK SELFWINDING 77450ST OO 1361ST 02 77450STOO1361ST02 AUDEMARS PIGUET ROYAL OAK SELFWINDING 77450ST OO 1361ST 02 34 MM,32999,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Tourbillon 25977OR.OO.D002CR.01,Audemars Piguet,Royal Oak Tourbillon,25977OR.OO.D002CR.01,25977OROOD002CR01,AUDEMARS PIGUET ROYAL OAK TOURBILLON 25977OR OO D002CR 01 25977OROOD002CR01 AUDEMARS PIGUET ROYAL OAK TOURBILLON 25977OR OO D002CR 01 44 MM,154000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Audemars Piguet Royal Oak Tourbillon 26510OR.OO.1220OR.01,Audemars Piguet,Royal Oak Tourbillon,26510OR.OO.1220OR.01,26510OROO1220OR01,AUDEMARS PIGUET ROYAL OAK TOURBILLON 26510OR OO 1220OR 01 26510OROO1220OR01 AUDEMARS PIGUET ROYAL OAK TOURBILLON 26510OR OO 1220OR 01 41 MM,225875,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling 2016,Breitling,,2016,2016,BREITLING 2016 2016 BREITLING 2016 40 MM,2990,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling 765,Breitling,,765,765,BREITLING 765 765 BREITLING 765 40 MM,14896,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling A20405,Breitling,,A20405,A20405,BREITLING A20405 A20405 BREITLING A20405 40 MM,2529,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling A45340211G1P1,Breitling,,A45340211G1P1,A45340211G1P1,BREITLING A45340211G1P1 A45340211G1P1 BREITLING A45340211G1P1 40 MM,3492,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling AB0118221C1A1,Breitling,,AB0118221C1A1,AB0118221C1A1,BREITLING AB0118221C1A1 AB0118221C1A1 BREITLING AB0118221C1A1 42 MM,7387,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling AB0118371B1P2,Breitling,,AB0118371B1P2,AB0118371B1P2,BREITLING AB0118371B1P2 AB0118371B1P2 BREITLING AB0118371B1P2 42 MM,7017,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling AB0145211G1P1,Breitling,,AB0145211G1P1,AB0145211G1P1,BREITLING AB0145211G1P1 AB0145211G1P1 BREITLING AB0145211G1P1 42 MM,8086,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling AB0145221B1A1,Breitling,,AB0145221B1A1,AB0145221B1A1,BREITLING AB0145221B1A1 AB0145221B1A1 BREITLING AB0145221B1A1,8799,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Aerospace EVO E79363101B1E1,Breitling,Aerospace EVO,E79363101B1E1,E79363101B1E1,BREITLING AEROSPACE EVO E79363101B1E1 E79363101B1E1 BREITLING AEROSPACE EVO E79363101B1E1 43 MM,4129,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Aerospace EVO E79363101C1E1,Breitling,Aerospace EVO,E79363101C1E1,E79363101C1E1,BREITLING AEROSPACE EVO E79363101C1E1 E79363101C1E1 BREITLING AEROSPACE EVO E79363101C1E1 43 MM,4198,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Aerospace F56062,Breitling,Aerospace,F56062,F56062,BREITLING AEROSPACE F56062 F56062 BREITLING AEROSPACE F56062 TITANIUM 40 MM,1840,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger A13317101B1X2,Breitling,Avenger,A13317101B1X2,A13317101B1X2,BREITLING AVENGER A13317101B1X2 A13317101B1X2 BREITLING AVENGER A13317101B1X2 STEEL 45 MM,5349,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger A32397101B1X2,Breitling,Avenger,A32397101B1X2,A32397101B1X2,BREITLING AVENGER A32397101B1X2 A32397101B1X2 BREITLING AVENGER A32397101B1X2 STEEL,4266,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger Blackbird 44 V1731110.BD74.109W.M20BASA.1,Breitling,Avenger Blackbird 44,V1731110.BD74.109W.M20BASA.1,V1731110BD74109WM20BASA1,BREITLING AVENGER BLACKBIRD 44 V1731110 BD74 109W M20BASA 1 V1731110BD74109WM20BASA1 BREITLING AVENGER BLACKBIRD 44 V1731110 BD74 109W M20BASA 1 44 MM,3577,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger II GMT A3239011/BC35-170A,Breitling,Avenger II GMT,A3239011/BC35-170A,A3239011BC35170A,BREITLING AVENGER II GMT A3239011 BC35 170A A3239011BC35170A BREITLING AVENGER II GMT A3239011 BC35 170A STEEL 43 MM,3037,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger Seawolf A73390,Breitling,Avenger Seawolf,A73390,A73390,BREITLING AVENGER SEAWOLF A73390 A73390 BREITLING AVENGER SEAWOLF A73390 STEEL 45 MM,3146,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Avenger V32395101B1X2,Breitling,Avenger,V32395101B1X2,V32395101B1X2,BREITLING AVENGER V32395101B1X2 V32395101B1X2 BREITLING AVENGER V32395101B1X2 TITANIUM 45 MM,4820,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Aviator 8 AB0119131C1P1,Breitling,Aviator 8,AB0119131C1P1,AB0119131C1P1,BREITLING AVIATOR 8 AB0119131C1P1 AB0119131C1P1 BREITLING AVIATOR 8 AB0119131C1P1 STEEL 43 MM,6961,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Breitling Aviator 8 AB01194A1B1X2,Breitling,Aviator 8,AB01194A1B1X2,AB01194A1B1X2,BREITLING AVIATOR 8 AB01194A1B1X2 AB01194A1B1X2 BREITLING AVIATOR 8 AB01194A1B1X2 43 MM,6009,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,7,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
